file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,cam,pred_first,pred_second,pred_third,pred_fourth,new_class,pred_log,pred_real
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_0_1_cam3.tif,25.58352222222221,25.554786111111113,25.57771601320497,25.564683801609842,20,2.2776590046296303,8183133,16.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_2_cam3.tif,29.635761111111112,29.598827777777768,29.62633781566045,29.609258295450662,20,2.2211993024691385,7791339,16.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_0_2_cam3.tif,29.15939444444445,29.12188333333333,29.150285215040146,29.13375450718207,22,2.2514997770061727,7829150,20.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_240_3_cam3.tif,27.880625,27.852025,27.87299273962807,27.85996124185341,23,2.0208523834876524,8021410,18.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_120_2_cam3.tif,26.51771388888889,26.490997222222234,26.513500367475327,26.50133639178393,16,1.9431795300925965,8069679,17.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_120_3_cam3.tif,26.56405833333333,26.539105555555555,26.5582713550889,26.54597364491109,23,1.9517306064814768,8062684,16.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_240_1_cam3.tif,27.879466666666666,27.85265,27.87329545810652,27.86197065300459,17,2.0061306095679035,8018116,18.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_0_1_cam3.tif,29.15166111111111,29.127291666666668,29.145322170759158,29.13495755146305,20,2.3019846828703723,7808050,19.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_120_1_cam3.tif,26.47551944444445,26.44948333333333,26.471100463571506,26.457709443835906,20,1.937145283179009,8070877,18.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_0_3_cam3.tif,29.16693333333333,29.138527777777767,29.162161851018663,29.15056009342577,20,2.199871406635802,7835710,20.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/104_bioref_240_2_cam3.tif,27.865613888888888,27.834325,27.85815661632203,27.845066254048344,21,2.006508520833333,8020089,17.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_3_cam3.tif,30.64406944444445,30.620277777777765,30.63753400807177,30.624994047483767,22,2.2765310625,7805508,17.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_1_cam3.tif,30.63408055555556,30.61153333333333,30.626459415548386,30.617358547414582,18,2.306916848765437,7809929,18.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_0_1_cam3.tif,28.53780833333333,28.50678333333333,28.525377643838354,28.511946708013486,19,2.221578243055556,7849555,16.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_2_cam3.tif,30.64573055555556,30.62423333333333,30.63831928905625,30.629058488721533,19,2.292718336419755,7808871,19.0,cam3,0,,1.0,,3.0,4.150031306914959,14126.393736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_2_cam3.tif,27.536313888888888,27.50440833333333,27.526930959457673,27.511377929431205,19,4.166567016975317,7426375,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_2_cam3.tif,25.20428333333333,25.17447222222221,25.19779424786198,25.18372001139727,19,3.891786604938274,7268978,20.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_1_cam3.tif,27.567386111111112,27.51340833333333,27.551892740512628,27.53049735207996,17,4.221394627314811,7416090,21.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_3_cam3.tif,25.18815,25.15703611111111,25.179574709312273,25.164771124021048,21,3.8905368248456793,7317356,23.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_2_cam3.tif,27.42486388888889,27.392186111111112,27.414065066697827,27.40066771107996,18,3.8794294861111087,7093094,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_1_cam3.tif,27.489413888888887,27.4553,27.476931770078224,27.462011285477338,19,3.961208485339508,7098115,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_3_cam3.tif,27.55387222222221,27.51935555555556,27.54502544549656,27.52855964709603,16,4.2268274359567855,7417121,20.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_3_cam3.tif,27.3487,27.30740833333333,27.33591199308331,27.319410784694465,20,3.84018980709876,7077898,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_1_cam3.tif,25.25001944444445,25.212177777777786,25.241188786564212,25.22596834306541,16,3.955101684413581,7182496,24.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_240_2_cam3.tif,26.02310555555556,25.98383888888889,26.012273247157644,25.996631938027548,19,3.888667575617284,7687382,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_120_2_cam3.tif,27.18121666666667,27.142663888888887,27.17313216617764,27.155082463452,19,4.204317856481479,6920066,24.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_240_1_cam3.tif,26.02026111111111,25.974888888888888,26.009109030728002,25.988180598901643,24,3.8917127376543146,7678992,20.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_120_3_cam3.tif,27.140355555555555,27.09941388888889,27.12749155206239,27.109969281270953,19,4.206400065586423,6941591,23.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_0_2_cam3.tif,26.30245833333333,26.26568888888889,26.289945832710853,26.27527092654841,20,3.651954224537037,7081998,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_0_1_cam3.tif,26.31251111111111,26.262994444444452,26.296690355775212,26.27673594052108,20,3.6361365416666684,7105836,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_240_3_cam3.tif,26.054877777777786,26.02385833333333,26.043148883177643,26.02927833904458,22,3.903515140432092,7671323,23.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_0_3_cam3.tif,26.317647222222234,26.288916666666665,26.3081922542342,26.29437441243247,19,3.7135256111111175,7058814,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/105_bioref_120_1_cam3.tif,27.192269444444445,27.148747222222234,27.181431319910555,27.160468772682037,19,4.209416713734565,6908129,26.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_2_cam3.tif,27.78894444444445,27.74669166666667,27.77740364600803,27.75871922436233,19,4.298504926697532,7213768,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_120_2_cam3.tif,26.68515,26.6416,26.67765085425744,26.658947756853674,19,3.9619591597222255,7002886,24.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_1_cam3.tif,27.7843,27.739066666666666,27.773903300987914,27.7540390138269,20,4.258345980709886,7228909,21.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_120_3_cam3.tif,26.70204444444445,26.66055,26.689907148539422,26.672173036645752,15,4.015957882716057,7016066,25.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_0_2_cam3.tif,28.76745,28.734172222222234,28.75637824491724,28.74204888471239,21,3.4539416504629665,7113627,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_0_1_cam3.tif,28.83564166666667,28.80845,28.830833258266807,28.816698408399855,20,3.550752807098767,7132597,21.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_3_cam3.tif,27.75919444444445,27.72523888888889,27.750484026247328,27.73394023301193,23,4.277085856481481,7226784,22.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_0_3_cam3.tif,28.730611111111113,28.693136111111112,28.719407316332113,28.704577776260475,20,3.377496053240748,7106289,26.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_120_1_cam3.tif,26.67395,26.63256388888889,26.65885500524241,26.641610642905732,19,3.9285775270061793,6945414,23.0,cam3,1,4.0,,,4.0,5.150031306914959,141263.93736548634
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_120_3_cam3.tif,31.06053333333333,30.87295,30.99816950374373,30.928764940700702,18,32.24654964043202,4035839,55.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_240_2_cam3.tif,27.98773611111111,27.88904444444445,27.967025455716854,27.91734945169056,23,26.93650936188264,4867859,41.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_120_1_cam3.tif,31.103413888888888,30.934613888888887,31.060934490527487,30.99724134280584,18,32.15858461188273,4022564,57.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_0_1_cam3.tif,30.65800833333333,30.57238333333333,30.637760223003106,30.59730061033023,23,15.159686381944447,4173855,53.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_120_2_cam3.tif,30.991375,30.871652777777786,30.965669425599817,30.917147981807595,18,32.020249097222234,4033679,56.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_240_3_cam3.tif,27.96438611111111,27.854102777777786,27.93805346868935,27.890037272051398,21,26.752773095678968,4839999,46.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_0_2_cam3.tif,30.657186111111113,30.551427777777786,30.619052107273024,30.571931596430677,20,15.637527199074073,4106735,60.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_0_3_cam3.tif,30.687288888888887,30.62866666666667,30.673040675980147,30.643518953649487,24,16.086632217592605,4034102,64.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_240_1_cam3.tif,27.958886111111113,27.875005555555557,27.944820819197226,27.907016588210183,19,26.971964969135804,4863570,46.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_120_3_cam3.tif,26.642355555555554,26.556891666666665,26.616273425536672,26.577696481870746,23,22.91061908719141,5201784,39.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_240_2_cam3.tif,28.895394444444445,28.797152777777786,28.865477915398355,28.817306899416472,20,28.47345030864196,4984338,43.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_120_1_cam3.tif,26.62038055555556,26.519252777777766,26.59562355911877,26.54909014458495,25,23.2584631496914,4999910,46.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_0_1_cam3.tif,29.368413888888888,29.28270833333333,29.337434548054684,29.29876628527865,16,17.496072074845692,3882575,54.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_120_2_cam3.tif,26.624744444444445,26.532072222222233,26.59897033699777,26.558958366705948,18,23.123175368827162,5074818,42.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_240_3_cam3.tif,28.89543888888889,28.81726111111111,28.86330941043332,28.83331253401113,15,28.480412959104914,4941408,51.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_0_2_cam3.tif,29.38980833333333,29.298327777777786,29.357414158556853,29.31856454514686,20,18.205797663580235,3833004,59.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_0_3_cam3.tif,29.41033611111111,29.31999444444445,29.37766603727431,29.33723451828125,23,18.95769335185179,3792250,60.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/106_bioref_240_1_cam3.tif,28.855277777777786,28.74333055555556,28.823834189260094,28.775702014443606,18,28.10935529552473,5013593,45.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_120_3_cam3.tif,26.411288888888887,26.30455555555556,26.392567206980768,26.33983464487108,23,20.89357910648143,3890683,55.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_240_2_cam3.tif,28.10104444444445,27.96983611111111,28.05577431091496,27.99811059649245,20,27.322839178240727,5046514,38.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_120_1_cam3.tif,26.46964166666667,26.348225,26.44300762262413,26.387659969968468,21,20.489606336419726,3873973,57.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_0_1_cam3.tif,27.231969444444445,27.169902777777786,27.219014139110783,27.191299101629962,20,12.205279449845676,4394567,53.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_120_2_cam3.tif,26.435875,26.36173611111111,26.422828554229216,26.383542001326326,25,20.65240654012352,3894024,54.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_240_3_cam3.tif,28.108875,27.98965,28.078410549591986,28.01792176522284,24,26.706958698302504,5070758,44.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_0_2_cam3.tif,27.31543611111111,27.228538888888888,27.28089032764937,27.245485135313594,17,12.57342221527777,4344251,50.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_0_3_cam3.tif,27.30471666666667,27.238194444444453,27.28408669245859,27.252703400133985,19,13.088941760030847,4274249,53.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/106_bioref_240_1_cam3.tif,28.068005555555555,27.95371111111111,28.04310952842379,27.99268649009473,20,27.27282685879626,5046573,40.0,cam3,1,5.0,,,5.0,6.150031306914959,1412639.3736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_3_cam3.tif,31.92706388888889,31.66382777777779,31.846709885329307,31.74125937392993,19,119.21826139969122,1532154,163.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_1_cam3.tif,31.86083888888889,31.64683611111111,31.824523055269307,31.72984898176773,19,105.62933703240739,1598308,133.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_3_cam3.tif,30.508944444444445,30.13351388888889,30.347787162089247,30.21871404161445,16,158.6805555300925,1431808,177.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_2_cam3.tif,30.354319444444453,30.090888888888887,30.31366800688097,30.20106634497089,20,148.91732097608016,1450561,159.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_2_cam3.tif,31.950563888888887,31.696116666666665,31.85749080140894,31.75380123562811,14,112.63602768827174,1561744,153.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_3_cam3.tif,30.232086111111112,29.964761111111113,30.16192439818775,30.02359995366412,21,208.25251565046293,1769026,136.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_1_cam3.tif,30.309952777777767,30.076105555555557,30.26266508378872,30.15826426806313,17,143.56455153163606,1465309,163.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_1_cam3.tif,30.3783,30.018366666666665,30.314978218071545,30.171397244891416,19,206.3268147214507,1796925,132.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_2_cam3.tif,30.337352777777767,30.073822222222233,30.25405940575725,30.12458290905756,22,207.67010290046275,1780200,148.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_0_3_cam3.tif,30.76625,30.53264166666667,30.700044342713266,30.598870749879328,18,92.90613783410505,1705101,123.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_0_1_cam3.tif,30.675902777777786,30.49643333333333,30.627270600848032,30.550324676929744,17,84.29365579089517,1777639,122.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_120_3_cam3.tif,31.60811944444445,31.3502,31.534973631096893,31.40477692445865,22,203.2005753503085,1501455,177.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_120_2_cam3.tif,31.58699444444445,31.33104166666667,31.54446118176323,31.431694466384922,18,202.43084080787074,1490170,159.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_0_2_cam3.tif,30.75033333333333,30.551016666666666,30.68283770477475,30.59386831374377,17,88.15249470756174,1743793,123.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_240_3_cam3.tif,29.26133055555556,29.026111111111113,29.211441876464573,29.09678414205395,27,179.0545822785493,1759968,146.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_120_1_cam3.tif,31.60724444444445,31.342305555555555,31.537659373011238,31.42534025661839,15,200.542782939815,1476284,181.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_240_1_cam3.tif,29.24446666666667,28.976947222222233,29.19025122759111,29.05848145759407,19,179.46460581095695,1772911,126.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190522/cam3(10^1=9.5) (10^2=140.5)/107_bioref_240_2_cam3.tif,29.25336666666667,28.99131944444445,29.19227635396041,29.06610809048405,22,179.14050358641978,1758716,150.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_3_cam3.tif,28.791147222222207,28.599469444444445,28.73953813445315,28.65780205073204,20,73.3589201512346,1852800,113.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_1_cam3.tif,28.821538888888888,28.60995833333333,28.732323755215674,28.653695781821376,19,66.34387298996906,1930459,106.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_3_cam3.tif,30.958202777777768,30.670769444444453,30.89536150268741,30.75908108990519,19,207.4697231219137,1605144,152.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_2_cam3.tif,30.926966666666665,30.648972222222234,30.80849974598671,30.685970161420695,22,204.1000521180556,1579810,175.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_2_cam3.tif,28.83458333333333,28.665352777777766,28.782341691667114,28.716184419443987,20,69.93929537037046,1890583,120.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_240_3_cam3.tif,29.427055555555555,29.12043333333333,29.341007076738595,29.198105608446582,22,197.8604299112656,1733898,140.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_1_cam3.tif,31.001352777777786,30.635675,30.85395857318547,30.705770593481198,18,202.9979799158949,1549678,153.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_240_1_cam3.tif,29.39478333333333,29.059561111111112,29.27689108642221,29.138282339503714,19,196.2473037091051,1758685,158.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
../test/inputs/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_240_2_cam3.tif,29.49041666666667,29.15273333333333,29.359299558406395,29.22120525640842,15,197.25960567129647,1739550,155.0,cam3,1,6.0,,,6.0,7.150031306914959,14126393.736548636
